59.166.0.0,46881,149.171.126.1,6881,tcp,FIN,1.097562,1540,1644,31,29,4,4,-,10525.14648,11319.63477,16,18,255,255,3226404229,585168600,96,91,0,0,5420.285932,143.240344,1421927444,1421927445,73.118668,50.169824,0.245552,0.244671,0.000881,0,0,0,0,0,13,12,13,14,13,1,2,,0
59.166.0.2,1550,149.171.126.1,61902,udp,CON,0.522129,520,304,31,29,0,0,-,5975.534668,3493.389648,4,4,0,0,0,0,130,76,0,0,227.184922,37.291867,1421927445,1421927445,160.649,26.374334,0,0,0,0,0,0,0,0,2,12,13,3,1,1,1,,0
59.166.0.5,11738,149.171.126.1,6881,tcp,FIN,2.117114,2302,34406,31,29,5,15,-,8411.450195,126916.1641,30,42,255,255,1333536934,2243954000,77,819,0,0,6175.586042,5289.655208,1421927443,1421927445,72.992725,50.238781,0.059153,0.057312,0.001841,0,0,0,0,0,7,12,13,8,6,1,4,,0
59.166.0.6,18817,149.171.126.1,6881,tcp,FIN,2.056882,1540,1644,31,29,4,4,-,5616.268066,6040.210449,16,18,255,255,3813885011,206294665,96,91,0,0,10440.93639,215.128906,1421927443,1421927445,137.096201,120.93718,0.002834,0.000947,0.001887,0,0,0,0,0,18,12,13,18,18,1,4,,0
59.166.0.3,26468,149.171.126.1,23183,tcp,FIN,1.035608,8928,320,31,29,4,1,ftp-data,64047.39844,2062.556396,14,6,255,255,3046400585,3231551554,638,53,0,0,6518.600339,408.232469,1421927445,1421927446,79.662156,204.466797,0.014015,0.01313,0.000885,0,0,0,0,0,1,1,10,10,1,1,2,,0
59.166.0.6,7341,149.171.126.1,5190,tcp,FIN,17.093594,2024,4312,31,29,6,6,-,907.942505,1934.29187,24,24,255,255,2378073628,228806483,84,180,0,0,99461.41543,3056.374,1421927429,1421927446,743.181565,743.1725,0.000776,0.000612,0.000164,0,0,0,0,0,20,8,10,20,1,1,2,,0
59.166.0.6,1335,149.171.126.1,6881,tcp,FIN,2.596724,1540,1644,31,29,4,4,-,4448.682129,4784.489746,16,18,255,255,3813885964,208631094,96,91,0,0,11944.38795,291.364813,1421927443,1421927446,173.091399,152.684063,0.001267,0.001094,0.000173,0,0,0,0,0,20,8,10,20,19,1,2,,0
59.166.0.0,6787,149.171.126.1,6881,tcp,FIN,2.725175,1540,1644,31,29,4,4,-,4238.994141,4558.973633,16,18,255,255,1081021779,2472543239,96,91,0,0,13548.11171,439.676781,1421927444,1421927446,181.60047,155.348594,0.085037,0.084248,0.000789,0,0,0,0,0,8,8,10,9,8,1,3,,0
59.166.0.2,54271,149.171.126.1,111,udp,CON,1.990231,568,304,31,29,0,0,-,1712.364014,916.476501,4,4,0,0,0,0,142,76,0,0,639.707,738.675062,1421927444,1421927446,452.342656,522.326656,0,0,0,0,0,0,0,0,6,8,10,7,1,1,1,,0
59.166.0.5,6662,149.171.126.1,6881,tcp,FIN,2.586287,1540,1644,31,29,4,4,-,4466.634766,4803.797852,16,18,255,255,3518076031,478023010,96,91,0,0,11397.29176,286.932594,1421927444,1421927446,172.397394,161.57475,0.001291,0.00109,0.000201,0,0,0,0,0,16,8,10,16,15,1,2,,0
59.166.0.3,23415,149.171.126.1,21,tcp,FIN,12.40586,2934,3742,31,29,11,15,ftp,1855.897095,2368.558105,52,54,255,255,3046397311,902068474,56,69,0,0,41542.54987,1258.217,1421927434,1421927446,243.245533,234.062437,0.000687,0.000546,0.000141,0,0,0,0,0,1,1,10,10,1,1,2,,0
59.166.0.0,45600,149.171.126.1,6881,tcp,FIN,2.499778,1540,1644,31,29,4,4,-,4621.210449,4970.041504,16,18,255,255,3226409209,2587202107,96,91,0,0,16253.04782,348.464094,1421927444,1421927446,166.62733,146.928172,0.002765,0.001994,0.000771,0,0,0,0,0,8,8,10,9,8,1,3,,0
59.166.0.5,58457,149.171.126.1,6881,tcp,FIN,3.121473,1540,1644,31,29,4,4,-,3700.816895,3980.172119,16,18,255,255,2841367235,225769465,96,91,0,0,16975.30637,330.809937,1421927443,1421927446,208.073135,174.423172,0.157986,0.156277,0.001709,0,0,0,0,0,16,8,10,16,15,1,2,,0
59.166.0.0,5818,149.171.126.1,6881,tcp,FIN,2.273934,1540,1644,31,29,4,4,-,5080.183105,5463.65918,16,18,255,255,3226407298,2416765484,96,91,0,0,11253.9218,358.730406,1421927443,1421927446,151.572469,130.571883,0.055031,0.05421,0.000821,0,0,0,0,0,8,8,10,9,8,1,3,,0
59.166.0.1,54763,149.171.126.1,25740,tcp,FIN,1.456124,320,1826,31,29,1,2,ftp-data,1466.908081,8779.472656,6,8,255,255,2113529029,1104765655,53,228,0,0,20561.6365,507.1555,1421927445,1421927446,291.1582,207.796281,0.001709,0.001546,0.000163,0,0,0,0,0,1,1,1,2,1,1,1,,0
59.166.0.5,11049,149.171.126.1,6881,tcp,FIN,3.447414,1540,1644,31,29,4,4,-,3350.917725,3603.86084,16,18,255,255,1368499705,2621950176,96,91,0,0,13599.34963,337.268469,1421927444,1421927447,229.804927,197.963469,0.082785,0.082033,0.000752,0,0,0,0,0,12,10,11,13,9,1,7,,0
59.166.0.5,26467,149.171.126.1,6881,tcp,FIN,3.550338,1540,1644,31,29,4,4,-,3253.774658,3499.38501,16,18,255,255,695984708,120306095,96,91,0,0,18557.10194,418.102031,1421927443,1421927447,236.6642,208.812062,0.000682,0.000529,0.000153,0,0,0,0,0,12,10,11,13,9,1,7,,0
59.166.0.6,16208,149.171.126.1,6881,tcp,FIN,4.059817,2302,34406,31,29,5,15,-,4386.404785,66184.26563,30,42,255,255,1668495916,111162186,77,819,0,0,8956.597593,7323.439477,1421927443,1421927447,139.978556,97.364342,0.068775,0.067872,0.000903,0,0,0,0,0,6,10,11,3,1,1,1,,0
59.166.0.7,59846,149.171.126.1,6881,tcp,FIN,3.853677,1540,1644,31,29,4,4,-,2997.656494,3223.933838,16,18,255,255,721014913,2506747292,96,91,0,0,17161.75008,539.383312,1421927444,1421927447,256.886,223.764828,0.051557,0.049668,0.001889,0,0,0,0,0,2,10,11,3,2,1,2,,0
59.166.0.5,61416,149.171.126.1,6881,tcp,FIN,3.523315,1540,1644,31,29,4,4,-,3278.730469,3526.224609,16,18,255,255,2841370297,119472481,96,91,0,0,19126.62576,364.252781,1421927443,1421927447,234.8638,207.210828,0.001122,0.000727,0.000395,0,0,0,0,0,12,10,11,13,9,1,7,,0
59.166.0.9,42405,149.171.126.1,80,tcp,FIN,25.551237,1580,10168,31,29,3,5,http,453.676666,3006.977783,12,18,255,255,2348847996,204616928,132,565,0,0,203277.9285,163512.37,1421927422,1421927447,2322.803636,1502.98039,0.000703,0.000563,0.00014,0,0,0,0,0,2,1,11,10,2,1,1,,0
59.166.0.7,22783,149.171.126.1,6881,tcp,FIN,3.671995,1540,1644,31,29,4,4,-,3145.973877,3383.447021,16,18,255,255,721015773,2616547737,96,91,0,0,16903.28415,505.303313,1421927444,1421927447,244.773208,214.168703,0.031974,0.031126,0.000848,0,0,0,0,0,2,10,11,3,2,1,2,,0
59.166.0.5,55077,149.171.126.1,6881,tcp,FIN,3.746034,1540,1644,31,29,4,4,-,3083.794922,3316.574463,16,18,255,255,695985659,129760443,96,91,0,0,18356.92516,373.755969,1421927443,1421927447,249.712804,219.453172,0.017041,0.015327,0.001714,0,0,0,0,0,12,10,11,13,9,1,7,,0
59.166.0.5,10163,149.171.126.1,6881,tcp,FIN,2.841379,1540,1644,31,29,4,4,-,4065.631592,4372.524902,16,18,255,255,3518079632,427122387,96,91,0,0,12746.59669,295.522438,1421927444,1421927447,189.403462,167.111938,0.000725,0.000469,0.000256,0,0,0,0,0,12,10,11,13,9,1,7,,0
59.166.0.5,7752,149.171.126.1,6881,tcp,FIN,3.65931,1540,1644,31,29,4,4,-,3156.87915,3395.175537,16,18,255,255,1914247348,378450410,96,91,0,0,18115.1101,393.104125,1421927444,1421927447,243.930271,215.222641,0.000929,0.000523,0.000406,0,0,0,0,0,12,10,11,13,9,1,7,,0
59.166.0.5,39036,149.171.126.1,6881,tcp,FIN,2.810117,1540,1644,31,29,4,4,-,4110.86084,4421.168457,16,18,255,255,1368498001,2571243082,96,91,0,0,12323.76781,284.314875,1421927444,1421927447,187.319337,165.227,0.001936,0.001257,0.000679,0,0,0,0,0,12,10,11,13,9,1,7,,0
59.166.0.5,44354,149.171.126.1,6881,tcp,FIN,2.855173,1540,1644,31,29,4,4,-,4045.989258,4351.399902,16,18,255,255,3518077930,424365045,96,91,0,0,12680.84286,280.576563,1421927444,1421927447,190.249729,164.522172,0.05893,0.058293,0.000637,0,0,0,0,0,13,9,4,4,4,1,2,,0
59.166.0.7,65061,149.171.126.1,6881,tcp,FIN,3.8387,1540,1644,31,29,4,4,-,3009.352051,3236.512207,16,18,255,255,721014015,326259932,96,91,0,0,16898.64497,516.389594,1421927444,1421927447,255.891746,225.739937,0.001999,0.00112,0.000879,0,0,0,0,0,11,9,4,4,2,1,2,,0
59.166.0.5,62421,149.171.126.1,6881,tcp,FIN,3.51149,1540,1644,31,29,4,4,-,3289.771484,3538.099121,16,18,255,255,2841369260,2267943227,96,91,0,0,17626.33636,350.714437,1421927443,1421927447,234.074204,202.905406,0.063012,0.062097,0.000915,0,0,0,0,0,13,9,4,4,4,1,2,,0
59.166.0.7,63321,149.171.126.1,6881,tcp,FIN,2.981925,1540,1644,31,29,4,4,-,3874.007568,4166.436035,16,18,255,255,2866398685,765174874,96,91,0,0,15094.73955,344.438875,1421927444,1421927447,198.7716,170.572703,0.08243,0.082188,0.000242,0,0,0,0,0,11,9,4,4,2,1,2,,0
59.166.0.0,25090,149.171.126.1,6881,tcp,FIN,4.295148,1540,1644,31,29,4,4,-,2689.546387,2892.566406,16,18,255,255,2878921836,297171555,96,91,0,0,21681.53107,490.276094,1421927443,1421927448,286.316996,248.162297,0.078057,0.076383,0.001674,0,0,0,0,0,14,9,6,13,12,1,3,,0
59.166.0.5,11611,149.171.126.1,6881,tcp,FIN,4.615778,1540,1644,31,29,4,4,-,2502.719971,2691.637207,16,18,255,255,1914251301,225773360,96,91,0,0,18896.56258,516.387781,1421927443,1421927448,307.626675,264.164656,0.125605,0.124978,0.000627,0,0,0,0,0,13,9,6,9,7,1,2,,0
59.166.0.5,7486,149.171.126.1,6881,tcp,FIN,4.045154,2302,34406,31,29,5,15,-,4402.304688,66424.17188,30,42,255,255,1368496148,2472833473,77,819,0,0,10661.25463,8326.142057,1421927444,1421927448,139.445453,98.63244,0.002999,0.001212,0.001787,0,0,0,0,0,13,9,6,9,7,1,2,,0
59.166.0.3,7906,149.171.126.1,80,tcp,FIN,2.185874,1684,10168,31,29,3,5,http,5724.026367,35149.32813,14,18,255,255,1658558682,1827781290,120,565,0,0,12293.17416,10768.15745,1421927446,1421927448,168.11262,128.546353,0.000772,0.000582,0.00019,0,0,0,0,0,1,1,6,10,1,1,1,,0
59.166.0.0,27870,149.171.126.1,6881,tcp,FIN,4.621966,1540,1644,31,29,4,4,-,2499.369385,2688.033691,16,18,255,255,2878924733,125808858,96,91,0,0,20373.69088,505.344438,1421927443,1421927448,308.104871,271.809719,0.001337,0.001199,0.000138,0,0,0,0,0,14,9,6,13,12,1,3,,0
59.166.0.0,49948,149.171.126.1,6881,tcp,FIN,4.398065,2302,34406,31,29,5,15,-,4049.053223,61094.14063,30,42,255,255,1081018855,2329143763,77,819,0,0,10769.72677,9213.542844,1421927443,1421927448,151.645822,104.16739,0.131921,0.127201,0.00472,0,0,0,0,0,14,9,6,13,12,1,3,,0
59.166.0.5,39406,149.171.126.1,6881,tcp,FIN,4.455094,1540,1644,31,29,4,4,-,2592.986816,2788.718018,16,18,255,255,1914249394,2295202326,96,91,0,0,20060.67876,485.754219,1421927443,1421927448,296.983929,262.036531,0.000636,0.000469,0.000167,0,0,0,0,0,8,12,12,6,4,1,3,,0
59.166.0.1,33497,149.171.126.1,53735,tcp,FIN,16.834574,3806,51912,31,29,7,26,-,1780.621216,24306.64453,64,68,255,255,3393877440,3394203470,59,763,0,0,49188.92978,47758.45687,1421927431,1421927448,267.209169,251.252787,0.000783,0.000622,0.000161,0,0,0,0,0,6,12,12,7,1,1,2,,0
59.166.0.7,61514,149.171.126.1,6881,tcp,FIN,3.699533,1540,1644,31,29,4,4,-,3122.556396,3358.261719,16,18,255,255,721016592,2722161510,96,91,0,0,15772.7517,447.964562,1421927444,1421927448,246.610537,206.932063,0.183542,0.181683,0.001859,0,0,0,0,0,17,12,12,15,14,1,2,,0
